Time,Open,High,Low,Close,Volume
10/5/2017 1:00:00 PM,1276.95,1277.79,1276.46,1276.56,1992
10/5/2017 1:15:00 PM,1276.58,1276.69,1273.47,1274.95,3409
10/5/2017 1:30:00 PM,1274.94,1275.39,1274.08,1274.29,3451
10/5/2017 1:45:00 PM,1274.28,1275.39,1273.38,1274.77,3341
10/5/2017 2:00:00 PM,1274.85,1276.12,1273.89,1275.73,3219
10/5/2017 2:15:00 PM,1275.74,1275.82,1275.01,1275.13,2565
10/5/2017 2:30:00 PM,1275.05,1275.16,1273.15,1274.26,2683
10/5/2017 2:45:00 PM,1274.16,1274.46,1273.6,1273.98,1892
10/5/2017 3:00:00 PM,1273.94,1274.03,1272.77,1273.43,2262
10/5/2017 3:15:00 PM,1273.46,1274.03,1272.85,1274.03,1828
10/5/2017 3:30:00 PM,1274.06,1274.15,1273.61,1273.72,1565
10/5/2017 3:45:00 PM,1273.7,1273.7,1272.45,1272.81,2048
10/5/2017 4:00:00 PM,1272.82,1273.08,1271.95,1272.84,1573
10/5/2017 4:15:00 PM,1272.83,1273.51,1272.42,1273.39,1779
10/5/2017 4:30:00 PM,1273.4,1273.75,1272.87,1273.03,1563
10/5/2017 4:45:00 PM,1273.02,1273.02,1272.41,1272.46,1404
10/5/2017 5:00:00 PM,1272.43,1272.54,1271.64,1271.89,1546
10/5/2017 5:15:00 PM,1271.9,1272.37,1270.4,1270.85,1862
10/5/2017 5:30:00 PM,1270.94,1271.64,1270.72,1271.36,1781
10/5/2017 5:45:00 PM,1271.35,1271.39,1270.64,1270.92,1176
10/5/2017 6:00:00 PM,1270.91,1271.04,1269.81,1270.02,1721
10/5/2017 6:15:00 PM,1270.01,1270.74,1269.81,1270.12,1134
10/5/2017 6:30:00 PM,1270.11,1270.13,1269.62,1269.81,491
10/5/2017 6:45:00 PM,1269.82,1270.28,1268.96,1269.05,1126
10/5/2017 7:00:00 PM,1269.03,1269.22,1267.43,1268.26,1790
10/5/2017 7:15:00 PM,1268.25,1269.47,1268.24,1269.05,1009
10/5/2017 7:30:00 PM,1269.04,1269.41,1268.8,1268.84,848
10/5/2017 7:45:00 PM,1268.88,1268.88,1268.12,1268.48,1546
10/5/2017 8:00:00 PM,1268.41,1268.75,1268.21,1268.45,911
10/5/2017 8:15:00 PM,1268.44,1269.04,1268.41,1269.02,554
10/5/2017 8:30:00 PM,1268.98,1269.02,1266.56,1268.19,780
10/5/2017 8:45:00 PM,1268.17,1268.27,1267.59,1268.05,830
10/5/2017 10:00:00 PM,1268.53,1269.18,1268.36,1268.85,736
10/5/2017 10:15:00 PM,1268.9,1269.36,1268.85,1269.07,444
10/5/2017 10:30:00 PM,1269.08,1269.09,1268.77,1268.98,379
10/5/2017 10:45:00 PM,1268.97,1269.02,1268.8,1268.88,298
10/5/2017 11:00:00 PM,1268.87,1268.9,1268.26,1268.43,627
10/5/2017 11:15:00 PM,1268.44,1268.73,1267.72,1268.73,724
10/5/2017 11:30:00 PM,1268.72,1269.29,1268.62,1269.22,593
10/5/2017 11:45:00 PM,1269.29,1269.29,1268.9,1269.09,986
10/6/2017 12:00:00 AM,1269.1,1269.19,1268.1,1268.44,1527
10/6/2017 12:15:00 AM,1268.43,1268.84,1267.91,1268.39,1560
10/6/2017 12:30:00 AM,1268.41,1268.45,1267.79,1268.42,1377
10/6/2017 12:45:00 AM,1268.43,1269.04,1268.38,1268.94,1448
10/6/2017 1:00:00 AM,1268.93,1268.93,1268.33,1268.7,928
10/6/2017 1:15:00 AM,1268.71,1269.04,1268.6,1268.76,815
10/6/2017 1:30:00 AM,1268.72,1269.37,1268.7,1269.22,1056
10/6/2017 1:45:00 AM,1269.21,1269.68,1269.03,1269.11,1147
10/6/2017 2:00:00 AM,1269.1,1269.53,1268.99,1269.41,993
10/6/2017 2:15:00 AM,1269.42,1269.58,1269.22,1269.27,603
10/6/2017 2:30:00 AM,1269.26,1269.57,1269.24,1269.29,550
10/6/2017 2:45:00 AM,1269.28,1269.38,1268.85,1269.14,594
10/6/2017 3:00:00 AM,1269.15,1269.15,1268.33,1268.51,1026
10/6/2017 3:15:00 AM,1268.54,1268.69,1268.26,1268.39,667
10/6/2017 3:30:00 AM,1268.36,1268.55,1268.16,1268.46,1186
10/6/2017 3:45:00 AM,1268.43,1268.77,1268.34,1268.34,1140
10/6/2017 4:00:00 AM,1268.35,1268.45,1267.15,1267.46,1856
10/6/2017 4:15:00 AM,1267.49,1267.68,1267.35,1267.65,880
10/6/2017 4:30:00 AM,1267.66,1267.96,1267.3,1267.71,1382
10/6/2017 4:45:00 AM,1267.72,1268.18,1267.57,1268.06,960
10/6/2017 5:00:00 AM,1268.07,1268.32,1267.88,1267.97,1098
10/6/2017 5:15:00 AM,1267.98,1268.37,1267.48,1267.51,1083
10/6/2017 5:30:00 AM,1267.5,1267.81,1267.18,1267.67,1039
10/6/2017 5:45:00 AM,1267.7,1268.22,1267.68,1268.11,883
10/6/2017 6:00:00 AM,1268.12,1268.72,1267.9,1268.11,1551
10/6/2017 6:15:00 AM,1268.1,1268.42,1267.69,1268.24,1470
10/6/2017 6:30:00 AM,1268.19,1268.23,1267.47,1267.53,1546
10/6/2017 6:45:00 AM,1267.49,1268.54,1267.32,1268.32,1611
10/6/2017 7:00:00 AM,1268.28,1269.2,1267.52,1268.47,2301
10/6/2017 7:15:00 AM,1268.48,1268.6,1268.05,1268.17,1535
10/6/2017 7:30:00 AM,1268.18,1268.8,1268.06,1268.1,1382
10/6/2017 7:45:00 AM,1268.09,1268.66,1268,1268.46,1259
10/6/2017 8:00:00 AM,1268.37,1269.08,1268.16,1268.33,1280
10/6/2017 8:15:00 AM,1268.35,1269.02,1268.09,1268.92,1654
10/6/2017 8:30:00 AM,1268.93,1269.33,1268.39,1268.5,1403
10/6/2017 8:45:00 AM,1268.51,1268.97,1268.26,1268.37,1100
10/6/2017 9:00:00 AM,1268.36,1268.71,1267.94,1268.16,995
10/6/2017 9:15:00 AM,1268.17,1268.38,1267.95,1268.17,845
10/6/2017 9:30:00 AM,1268.2,1268.68,1268.07,1268.67,712
10/6/2017 9:45:00 AM,1268.68,1269.34,1268.47,1268.87,1031
10/6/2017 10:00:00 AM,1268.86,1269.26,1268.55,1268.78,1167
10/6/2017 10:15:00 AM,1268.74,1269.55,1268.46,1269.49,1325
10/6/2017 10:30:00 AM,1269.44,1270.04,1269.43,1269.95,1448
10/6/2017 10:45:00 AM,1269.97,1270.24,1269.32,1269.43,1108
10/6/2017 11:00:00 AM,1269.44,1269.65,1268.93,1269.16,1292
10/6/2017 11:15:00 AM,1269.14,1269.88,1268.92,1269.2,1518
10/6/2017 11:30:00 AM,1269.19,1269.45,1268.43,1268.54,1032
10/6/2017 11:45:00 AM,1268.53,1269.15,1268.46,1268.66,773
10/6/2017 12:00:00 PM,1268.64,1268.91,1267.7,1267.88,1750
10/6/2017 12:15:00 PM,1267.89,1268.96,1266.6,1268.3,3019
10/6/2017 12:30:00 PM,1268.35,1271.1,1264.05,1265.84,5230
10/6/2017 12:45:00 PM,1265.93,1265.99,1263.39,1264.76,4042
10/6/2017 1:00:00 PM,1264.74,1266.39,1264.54,1265.63,3339
10/6/2017 1:15:00 PM,1265.62,1266.38,1264.86,1265.73,2493
10/6/2017 1:30:00 PM,1265.71,1265.97,1260.91,1262.68,3745
10/6/2017 1:45:00 PM,1262.7,1262.73,1260.6,1260.96,2975
10/6/2017 2:00:00 PM,1260.93,1262.74,1260.84,1262.44,2561
10/6/2017 2:15:00 PM,1262.42,1264.32,1261.84,1263.73,3210
10/6/2017 2:30:00 PM,1263.74,1269.82,1263.63,1268.81,5031
10/6/2017 2:45:00 PM,1268.77,1273.98,1267.51,1272.55,4973
10/6/2017 3:00:00 PM,1272.56,1273.25,1270.69,1271.6,4232
10/6/2017 3:15:00 PM,1271.56,1273.01,1271.1,1271.88,3423
10/6/2017 3:30:00 PM,1271.89,1275.43,1271.87,1274.55,3502
10/6/2017 3:45:00 PM,1274.51,1275.7,1274.19,1274.48,2629
10/6/2017 4:00:00 PM,1274.58,1275.22,1274.02,1274.25,2560
